_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40
1,5,1,4,11,1,7,23,13,153,1,6,0,7,c71ae391,287130e0,9486af17,d6c23de6,25c83c98,fbad5c96,2b700eac,5b392875,a73ee510,5c0801f4,e3205ff0,bd8165fc,b688506c,1adce6ef,310d155b,9a5109f8,3486227d,891589e7,064f1f80,a458ea53,40d924bf,,423fab69,2f647dfe,f0f449dd,fc8ac6ea
0,0,14,1,,4152,94,3,6,52,0,1,2,,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,,c5301c87,1f89b562,a73ee510,2e834f9a,abe793d5,d8c29807,8b5b6b7a,8ceecbc8,d2f03b75,c64d548f,27c07bd6,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
0,,-1,,,166363,27,0,0,0,,0,,,be589b51,9e5ce894,4ab5c36d,13508380,25c83c98,fbad5c96,ff1a4f29,0b153874,7cc72ec2,091fd245,80da9312,5c26455a,d14c9212,07d13a8f,8cf98699,a3b5c0cb,e5ba7672,a5bb7b8a,55dd3565,b1252a9d,a8d68e98,,c7dc6720,45ab94c8,e8b83407,c84c4aec
0,1,33,,7,1402,13,39,7,115,0,5,0,7,39af2607,fc67db1d,76f51511,7e00a68a,0942e0a7,,6284da2d,0b153874,a73ee510,0a263d38,5874c9c9,a991be39,740c210d,64c94865,53175e74,d4d1cc0f,e5ba7672,e24773fa,,,fad17d8c,,32c7478e,3ad63d3f,,
0,,8,,,,,0,0,2,,0,,,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,fe6b92e5,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,bb669e25,6e5da64f,b28479f6,547b8c62,2b2ce127,2005abd1,b133fcd4,,,2b796e4a,,32c7478e,8d365d3b,,
1,,48,3,2,,,0,2,2,,0,,2,9a89b36c,38a947a1,2d8004c4,40ed41e5,25c83c98,7e0ccccf,ce8217f8,233428af,7cc72ec2,3b08e48b,9d12ce9b,ad972965,9dfda2b9,07d13a8f,c68ba31d,1206a8a1,2005abd1,e96a7df2,,,54d8bb06,ad3062eb,be7c41b4,a415643d,,
0,4,18,2,1,1520,48,7,9,29,0,1,0,1,05db9164,26ece8a8,2c1222d0,d1baf1d4,25c83c98,7e0ccccf,ed3d0b6d,5b392875,a73ee510,d0766390,ce997386,d24c389e,5ba9ebe2,cfef1c29,60538e81,c77cde77,27c07bd6,cc464611,,,7d24f355,ad3062eb,423fab69,6138b4a7,,
0,,2,2,2,28735,1041,9,4,218,,1,,2,05db9164,39dfaa0d,6ca29110,f0da0308,25c83c98,fe6b92e5,9b11d405,0b153874,7cc72ec2,e8438e24,2872a4bd,0869abd6,f8320f48,b28479f6,2223bbe1,ca6d17f6,e5ba7672,df4fffb7,21ddcdc9,5840adea,066228d7,,32c7478e,166ad104,010f6491,cfd96da1
0,,17,29,12,102,,0,13,12,,0,,12,05db9164,207b2d81,181446f1,c2fcecf6,25c83c98,fbad5c96,1d6dfac9,6c41e35e,a73ee510,5543532b,2c7b458c,d38d12ce,63f28c33,07d13a8f,da315591,95110269,1e88c74f,29907d97,21ddcdc9,b1252a9d,03a45c9a,,32c7478e,38be899f,001f3601,c26ea7d4
0,,8,1,,7526,41,4,0,0,,1,,,05db9164,bc478804,ea1ffcb4,13508380,384874ce,7e0ccccf,d130cbd1,0b153874,a73ee510,f26b7f57,9a422971,e9d208e4,174e4cac,07d13a8f,0af7c64c,3e8024a7,e5ba7672,65a2ac26,1d1eb838,b1252a9d,b269a127,,3a171ecb,45ab94c8,001f3601,c84c4aec
0,0,525,11,6,2724,20,16,10,33,0,2,,6,68fd1e64,80e26c9b,0bd844ef,aae30d38,25c83c98,,646b4bca,0b153874,a73ee510,3b08e48b,f6a9db63,38a37d81,df941d33,b28479f6,69c6ad49,00c7a1bf,07c540c4,fdf644e0,21ddcdc9,b1252a9d,45d05ca3,,32c7478e,3e1eed85,e8b83407,6a4b2388
0,,24,10,1,10287,99,29,6,114,,5,0,3,05db9164,80e26c9b,0bd844ef,aae30d38,25c83c98,7e0ccccf,14ad5567,5b392875,a73ee510,24c14a4a,9ddd72e9,38a37d81,37e99bb7,b28479f6,69c6ad49,00c7a1bf,3486227d,fdf644e0,21ddcdc9,b1252a9d,45d05ca3,,3a171ecb,3e1eed85,e8b83407,6a4b2388
0,2,-1,2,1,1,1,2,2,1,1,1,,0,05db9164,207b2d81,8b9a1c54,ec5a8fed,25c83c98,,9eec359f,5b392875,a73ee510,f6f942d1,636405ac,006ef29d,31b42deb,b28479f6,899da9d5,454f2beb,07c540c4,25c88e42,21ddcdc9,a458ea53,aa1c1048,,3a171ecb,244a7d22,001f3601,cf995043
0,,180,13,13,16371,375,4,31,705,,2,,13,5a9ed9b0,421b43cd,cda38834,29998ed1,4cf72387,7e0ccccf,ca280131,64523cfa,a73ee510,3b08e48b,868a9e47,6aaba33c,fc5dea81,b28479f6,e1ac77f7,b041b04a,e5ba7672,2804effd,,,723b4dfd,,bcdee96c,b34f3128,,
0,0,3,10,17,2041,216,5,14,427,0,4,,17,05db9164,207b2d81,365d1d63,e9370452,384874ce,fe6b92e5,2e8a689b,0b153874,a73ee510,f322117a,e51ddf94,8ff467ea,3516f6e6,64c94865,11b2ae92,acf5f625,e5ba7672,395856b0,21ddcdc9,a458ea53,b6af5d81,c9d4222a,32c7478e,27e81296,001f3601,dd830c09
1,0,1,6,1,2851,37,4,5,18,0,1,,1,05db9164,f0cf0024,5d3a12c5,ee36060f,43b19349,fe6b92e5,94a113a4,0b153874,a73ee510,4ddb41b1,f47e21eb,03afd96d,4f3f2bb1,b28479f6,a2ccf91a,fab4dda8,e5ba7672,88b0e440,21ddcdc9,b1252a9d,f6e47def,,32c7478e,6c1cdd05,ea9a246c,c5116a1c
0,,363,,,37497,55,0,0,21,,0,,,05db9164,38a947a1,274507c6,0d8c5f24,25c83c98,fbad5c96,20fa6a9d,5b392875,a73ee510,ac46301d,45922c00,54cb84ab,5029598e,b28479f6,c39914bd,355e0fc0,d4bb7bd8,c9bfd921,,,9fd12735,c0061c6d,be7c41b4,5a816fcd,,
0,4,2,59,3,440,20,19,27,54,2,10,,3,05db9164,287130e0,c7a5b229,2d19f4e2,25c83c98,fbad5c96,cc0bd899,5b392875,a73ee510,d31c4758,2770cb50,8bad5c82,6cb5243a,1adce6ef,310d155b,3f7f0a2c,e5ba7672,891589e7,23a4bfcf,a458ea53,4debce12,ad3062eb,423fab69,3fdb382b,ea9a246c,49d68486
1,3,5,7,9,1402,16,90,21,105,0,8,,9,5a9ed9b0,09e68b86,a916b913,3a29c539,25c83c98,fe6b92e5,d2d741ca,0b153874,a73ee510,18139a78,ea4adb47,e4038c6f,05781932,1adce6ef,dbc5e126,4c36dd2b,e5ba7672,5aed7436,21ddcdc9,b1252a9d,52029305,,bcdee96c,035369d6,e8b83407,455bd11c
0,,-1,13,7,54708,32,0,7,7,,0,,7,05db9164,207b2d81,232809ed,e5ab1c0f,25c83c98,,61bed5b3,51d76abe,7cc72ec2,54e99be5,34c909fe,0e431092,ef9686d6,07d13a8f,f3c64936,0239b329,d4bb7bd8,f724634a,21ddcdc9,a458ea53,8039e3b8,,3a171ecb,8daa10bb,001f3601,52bd701b
0,2,6,34,28,1373,,,41,,0,,,36,68fd1e64,d4be07ad,6ab721f1,36f6f194,384874ce,13718bbd,4c3504c7,1f89b562,a73ee510,cec295e1,e015e3d6,98492e72,8f265ae5,07d13a8f,1936a526,46973e83,e5ba7672,cbae5931,9616150a,a458ea53,25a7b474,,3a171ecb,b2f178a3,001f3601,938732a0
0,0,-1,5,4,7089,12,4,4,155,0,4,,4,241546e0,58e67aaf,70e75863,e1b23484,25c83c98,7e0ccccf,45e063a0,5b392875,a73ee510,28f672de,da89cb9b,0808d4be,165642be,cfef1c29,a2327e9a,243c19ad,e5ba7672,c21c3e4c,21ddcdc9,a458ea53,ea9532b7,,32c7478e,3fdb382b,e8b83407,49d68486
0,0,0,137,4,2748,99,6,20,143,0,2,,13,41edac3d,b80912da,591e7cde,af1d859c,25c83c98,fbad5c96,44ce0dc9,0b153874,a73ee510,48beebf8,8e46b8f3,3128d25e,f6292965,b28479f6,79fcb5cb,f9cd577f,e5ba7672,7119e567,5b885066,b1252a9d,114647c8,,32c7478e,8f74ace7,e8b83407,c2e3c5b6
1,1,301,3,3,18,3,12,11,34,1,4,1,3,05db9164,c66fca21,0b2171e0,2798f61a,25c83c98,7e0ccccf,6df0a1b5,0b153874,a73ee510,3b08e48b,3ad41aaa,610be298,4ca13ee8,1adce6ef,8736735c,c5c60ff1,3486227d,1304f63b,21ddcdc9,b1252a9d,d381852f,,bcdee96c,ab99f948,010f6491,2b839123
0,,0,239,10,13223,,0,10,27,,0,,10,05db9164,f0cf0024,74e1a23a,9a6888fb,25c83c98,7e0ccccf,95c3fea9,5b392875,a73ee510,993d4041,b9ec9192,fb8fab62,df5886ca,b28479f6,e6c5b5cd,c6b1e1b2,e5ba7672,b04e4670,21ddcdc9,5840adea,99c09e97,,32c7478e,335a6a1e,ea9a246c,3626d9ba
1,2,65,21,6,282,87,2,44,44,1,1,,44,39af2607,2c16a946,a65db9fb,9f43a1b5,25c83c98,fbad5c96,83be4a6a,0b153874,a73ee510,47913bfa,d9b1e3ff,28156fd4,cd98af01,b28479f6,3628a186,87140baa,07c540c4,e4ca448c,,,67bb5322,,3a171ecb,9117a34a,,
0,3,61,11,21,419,25,3,31,28,1,1,0,21,68fd1e64,0b8e9caf,de25bee2,81008c67,25c83c98,fbad5c96,2b99f7f4,0b153874,a73ee510,3b08e48b,c1bfba9c,2efc9980,44af41ef,b28479f6,7d4df900,f47fbf28,07c540c4,ca6a63cf,,,fe652197,ad3062eb,3a171ecb,08b0ce98,,
0,9,8,93,37,18,35,68,45,825,1,21,0,35,5a9ed9b0,89ddfee8,46e689b3,d018e580,43b19349,fbad5c96,407438c8,0b153874,a73ee510,34ccc264,755e4a50,fd097f73,5978055e,1adce6ef,34cce7d2,5a185a81,8efede7f,5bb2ec8e,21ddcdc9,b1252a9d,5411d501,ad3062eb,423fab69,43fe299c,e8b83407,f3b1f00d
1,,21,1,1,14369,1,2,1,1,,1,,1,68fd1e64,78ccd99e,02c76140,03e95fea,25c83c98,7e0ccccf,fd09ff8d,1f89b562,a73ee510,d57d77ae,d08bad2a,22482560,a3970ae6,051219e6,9917ad07,958e91fc,07c540c4,e7e991cb,c393dc22,a458ea53,faa7b05f,ad3062eb,32c7478e,1988f033,cb079c2d,d0dd6f9e
0,,2,9,3,9010,7,3,5,7,,1,,7,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,,10ff3d28,0b153874,a73ee510,0f9a018e,61593534,21a23bfe,9259d03d,07d13a8f,e3209fc2,587267a3,07c540c4,a78bd508,21ddcdc9,a458ea53,c2a93b37,,423fab69,1793a828,e8b83407,2fede552
1,9,-1,,0,8,0,9,0,0,1,1,9,0,5bfa8ab5,89ddfee8,ec328ca6,6e94ad39,25c83c98,7e0ccccf,15eea2bb,5b392875,a73ee510,0ed4b00d,e192b186,842f84f1,7df3a6c1,051219e6,d5223973,ef005476,8efede7f,5bb2ec8e,04de9d96,a458ea53,1473483b,,423fab69,f9af5382,f0f449dd,e6ca66bb
0,,-1,,,501708,,0,2,10,,0,,,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,,3de8c579,c8ddd494,7cc72ec2,0cad5278,1f36d28a,21a23bfe,0a8a3875,b28479f6,91f74a64,587267a3,3486227d,a78bd508,21ddcdc9,a458ea53,c2a93b37,,32c7478e,1793a828,e8b83407,2fede552
0,,3,16,1,9901,34,2,2,39,,2,,1,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,7e0ccccf,e168afff,0b153874,a73ee510,03acdc25,208d9dd6,21a23bfe,59dd51b4,07d13a8f,e3209fc2,587267a3,07c540c4,a78bd508,21ddcdc9,a458ea53,c2a93b37,,423fab69,1793a828,e8b83407,2fede552
0,0,28,14,9,8740,749,3,10,4144,0,3,,9,05db9164,95e2d337,69351dc5,fb348bc6,25c83c98,7e0ccccf,3dde0c9f,0b153874,a73ee510,6c47047a,ab29ed12,a90b881e,6671dc76,07d13a8f,4e505ea3,ad4fd0de,e5ba7672,7b06fafe,74d191d2,5840adea,cd0394ab,,3a171ecb,f86b306c,2bf691b1,607ab79a
0,4,2,17,8,1126,19,15,36,217,1,3,1,8,9a89b36c,942f9a8d,0b6306bb,828fa697,f281d2a7,7e0ccccf,49b74ebc,0b153874,a73ee510,0e9ead52,c4adf918,59714519,85dbe138,1adce6ef,ae97ecc3,0d39b1a3,e5ba7672,1f868fdd,a18beb4f,a458ea53,0b67afc6,,32c7478e,75d18c8a,9d93af03,49a17a8f
0,0,-1,3,1,1834,5,15,1,5,0,2,,1,f473b8dc,287130e0,35e8c904,38c6a2ff,25c83c98,,81bb0302,0b153874,a73ee510,8b7e21f6,b7094596,ca9f3db8,1f9d2c38,b28479f6,9efd8b77,d8daf836,e5ba7672,891589e7,4764bf77,5840adea,0bf4a9b7,,32c7478e,3fdb382b,ea9a246c,49d68486
0,1,1,7,8,416,29,21,46,635,1,11,0,8,05db9164,04e09220,71947b86,bf9e41b6,4cf72387,fe6b92e5,a0e559da,0b153874,a73ee510,3b08e48b,418037d7,8529d3b4,b0bfed6d,07d13a8f,cae64906,33a1f420,8efede7f,e161d23a,,,f22e0924,ad3062eb,423fab69,ded4aac9,,
0,7,1,1,,164,38,13,6,76,1,4,,,05db9164,04e09220,95e13fd4,a1e6a194,25c83c98,fbad5c96,d78e8ef4,0b153874,a73ee510,3b08e48b,cd1b7031,8882c6cd,4d8657a2,b28479f6,69f825dd,23056e4f,e5ba7672,6fc84bfb,,,5155d8a3,,3a171ecb,ded4aac9,,
0,,0,2,1,530369,,0,1,16,,0,,1,5a9ed9b0,5ca60b73,03f5e595,bdc301e2,25c83c98,fe6b92e5,9115f277,1f89b562,7cc72ec2,711ec2bc,1d125cbb,870771b1,7f9db67d,b28479f6,d7b9be02,bb01ab0a,d4bb7bd8,04c62c3d,,,92259097,,3a171ecb,8ea22d26,,
0,,121,2,4,18812,133,3,2,130,,1,,4,8cf07265,a8da270e,9de2e5c8,242a78d7,30903e74,7e0ccccf,7d733ece,5b392875,a73ee510,251cb79f,30b2a438,ccbca3e7,aebdb575,07d13a8f,c0b54b27,850cf9e8,07c540c4,566137f4,,,1076836f,,c7dc6720,c8983142,,
0,0,-1,,,1370,117,10,37,166,0,3,,,7e5c2ff4,09e68b86,3696f825,6d73e9bd,25c83c98,13718bbd,59bbdf75,0b153874,a73ee510,feccf887,ae4c531b,86ce6e14,01c2bbc7,1adce6ef,dbc5e126,6a44a5fe,e5ba7672,5aed7436,49175026,a458ea53,7e998cda,,423fab69,f090faa1,e8b83407,ceda5bac
0,,1,7,1,12875,20,47,2,19,,1,0,1,05db9164,287130e0,f45d05ec,b345fc95,25c83c98,,99609181,0b153874,a73ee510,78cab4c1,5874c9c9,b5269281,740c210d,07d13a8f,10040656,3dcb83d9,e5ba7672,891589e7,f30f7842,a458ea53,c3fc4e2e,,32c7478e,9589bb0b,ea9a246c,23f38be3
0,,24,3,2,170197,286,0,3,41,,0,,2,05db9164,8947f767,21227488,101e0b1a,b0530c50,,5ed5f40d,a4a09a8f,7cc72ec2,3b08e48b,3c264af5,faf32fcb,6c24bc52,1adce6ef,a9984511,af8514ca,e5ba7672,89b242a4,712d530c,b1252a9d,a7c00b13,,3a171ecb,0b655ce1,010f6491,68a56e9b
0,12,4,91,13,47,24,12,17,17,1,1,,12,05db9164,207b2d81,d0484442,68637816,47f98056,,62ecd427,5b392875,a73ee510,b48bb0bd,bc8d1448,3b9ae062,24b0ac45,b28479f6,3c767806,3a1a0a65,d4bb7bd8,395856b0,21ddcdc9,a458ea53,1720a38e,,32c7478e,4de83b96,001f3601,8f16a3b8
1,3,2231,,0,0,3,381,0,155,1,46,0,0,05db9164,38a947a1,,,25c83c98,7e0ccccf,407438c8,0b153874,a73ee510,ffc5e9fa,755e4a50,,5978055e,1adce6ef,c668f2ef,,8efede7f,31a30390,,,,,423fab69,,,
0,,7,91,20,3255,390,2,16,82,,1,0,24,05db9164,4f25e98b,588a1731,f5872efe,25c83c98,fe6b92e5,5e64ce5f,1f89b562,a73ee510,4e592255,8b94178b,5101f988,025225f2,b28479f6,df2f73e9,42e68dca,e5ba7672,bc5a0ff7,083e89d9,b1252a9d,b7f5ca4b,,32c7478e,8e183052,001f3601,b4aa4b3d
0,1,144,3,1,119,6,1,1,1,1,1,,1,39af2607,421b43cd,540442b6,9a1fdd48,25c83c98,fbad5c96,cffe7bdc,0b153874,a73ee510,56696d2b,99177493,a381f5f0,6969cd35,07d13a8f,8ae3cee1,04e3dc35,d4bb7bd8,2804effd,,,05ac2707,,32c7478e,d9556584,,
0,,2,3,,31832,451,0,3,24,,0,,,68fd1e64,38d50e09,c536830f,2e6a07f7,25c83c98,7e0ccccf,fb95450f,0b153874,a73ee510,3b08e48b,0bc0e6ed,a0243684,abd69a9d,b28479f6,42b3012c,1b87e676,1e88c74f,582152eb,21ddcdc9,5840adea,e055bf99,,32c7478e,4bedb3ee,001f3601,984e0db0
0,29,103,2,10,522,192,29,41,176,1,1,,10,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,fe6b92e5,d2dbdfe6,64523cfa,a73ee510,03e48276,7e40f08a,bb669e25,1aa94af3,b28479f6,717db705,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,,32c7478e,8d365d3b,,
0,1,42,23,26,59,57,1,27,26,1,1,,26,be589b51,0b8e9caf,422933b0,8554d277,25c83c98,7e0ccccf,3cbff1a3,1f89b562,a73ee510,3b08e48b,20da8513,f78197ff,44af41ef,b28479f6,5340cb84,3e9b78fb,e5ba7672,ca6a63cf,,,22bd5f0f,,3a171ecb,08b0ce98,,
0,,-1,,,8848,3,15,2,2,,1,,,05db9164,d97d4ce8,153d5e66,e5d4c5ff,25c83c98,fbad5c96,98b51a1a,0b153874,a73ee510,67e4e8f5,757868ef,94d1c6b0,9b706dc0,07d13a8f,311bf554,f327e411,e5ba7672,bc6f1d9c,21ddcdc9,a458ea53,ae90cc8b,,32c7478e,6c1cdd05,ea9a246c,2a4caf7c
0,0,1,46,38,1550,2187,1,34,576,0,1,,38,05db9164,ad4527a2,ebe4edfa,ebc42d91,25c83c98,fbad5c96,5992d1e4,37e4aa92,a73ee510,96f8e829,208fb1a4,e8c9d3fa,8aa132a6,07d13a8f,4f7854df,2c52502a,e5ba7672,cdfa8259,,,f8c88eda,,55dd3565,1b256e61,,
0,0,183,4,3,3021,131,3,8,345,0,2,,3,68fd1e64,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,5e64ce5f,0b153874,a73ee510,3c9ddaa9,8b94178b,fb8fab62,025225f2,07d13a8f,3a5cfb00,c6b1e1b2,e5ba7672,25935396,21ddcdc9,5840adea,99c09e97,,32c7478e,335a6a1e,001f3601,d15c0cc8
1,,1,4,1,1922,192,0,4,97,,0,,1,05db9164,1cfdf714,5d7e1467,30d35335,25c83c98,7e0ccccf,b388a7a9,0b153874,a73ee510,ac044539,6859602e,fda1b2e2,3e052f22,1adce6ef,f3002fbd,2ecafef9,e5ba7672,e88ffc9d,650dc442,b1252a9d,703d45d9,,bcdee96c,3fdb382b,e8b83407,49d68486
1,5,111,2,23,4,2,7,28,168,2,4,,2,34f74dfd,8cc9c66e,214c92ad,85e9525f,b0530c50,7e0ccccf,d252d044,0b153874,a73ee510,3b08e48b,efbc225d,0d98b01d,9da67560,07d13a8f,5163515b,8f5561f6,e5ba7672,0280dd56,21ddcdc9,b1252a9d,23fc9063,c9d4222a,32c7478e,cf9f8644,2bf691b1,e914a548
0,0,2,5,16,1434,66,5,45,176,0,3,,19,05db9164,08d6d899,7bf6b80a,b373ad8c,25c83c98,fbad5c96,df5c2d18,0b153874,a73ee510,62e76cf6,a7b606c4,82bfc352,eae197fd,07d13a8f,41f10449,7292beb4,e5ba7672,698d1c68,,,c9af3868,,423fab69,f96a556f,,
0,0,0,208,29,3072,360,1,34,123,0,1,,36,8cf07265,58e67aaf,7d0f93c9,ef8715ae,4cf72387,7e0ccccf,a10916b9,0b153874,a73ee510,d4f05169,192461f2,28588f6c,bd91360a,b28479f6,62eca3c0,1be68575,e5ba7672,c21c3e4c,6f3756eb,b1252a9d,9e8d2e8c,ad3062eb,bcdee96c,0b6472aa,9b3e8820,fc92bae1
1,1,49,11,5,1,1,1,9,5,1,1,,1,05db9164,73a46ff0,0c38a323,7bbfd67a,4cf72387,7e0ccccf,3250c6b4,0b153874,a73ee510,3275d09a,e180938c,9a103204,8f176d1a,b28479f6,4f648a87,0fda2db5,e5ba7672,da507f45,21ddcdc9,b1252a9d,1dc95fcd,,32c7478e,e29de47e,ea9a246c,43e48f64
0,,10,8,3,2767,,0,6,65,,0,,6,05db9164,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,2e8a689b,0b153874,a73ee510,efea433b,e51ddf94,ae1bb660,3516f6e6,b28479f6,bffbd637,bad5ee18,d4bb7bd8,bbf70d82,,,0429f84b,ad3062eb,32c7478e,c0d61a5c,,
0,,0,7,3,11540,424,6,26,118,,1,,9,5a9ed9b0,5dac953d,d032c263,c18be181,43b19349,fbad5c96,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,dfbb09fb,3516f6e6,1adce6ef,32330105,84898b2a,e5ba7672,24de59c1,,,0014c32a,,3a171ecb,3b183c5c,,
1,4,0,1,0,12,1,4,0,0,1,1,4,0,8cf07265,f0cf0024,6f67f7e5,41274cd7,384874ce,fbad5c96,199c1eb3,5b392875,a73ee510,3b08e48b,ee991e99,623049e6,934b2395,b28479f6,e6c5b5cd,c92f3b61,27c07bd6,b04e4670,21ddcdc9,b1252a9d,60f6221e,,3a171ecb,43f13e8b,ea9a246c,731c3655
0,,41,29,23,4263,78,3,27,75,,1,,30,68fd1e64,4f25e98b,7311fb18,b8e21860,25c83c98,7e0ccccf,f74ed3c0,5b392875,a73ee510,92e70d0f,e90cbbe1,3694c4d0,a4c7bffd,1adce6ef,17d9b759,d0993bf5,e5ba7672,7ef5affa,59f5d953,a458ea53,e1efa95a,c9d4222a,3a171ecb,01be0156,001f3601,0d37539a
0,,-1,10,,4098,,0,1,38,,0,,,05db9164,80e26c9b,ba1947d0,85dd697c,25c83c98,,e84d3fde,0b153874,a73ee510,5a625714,b5bb9d63,34a238e0,ab04d8fe,b28479f6,a785131a,da441c7e,d4bb7bd8,005c6740,21ddcdc9,5840adea,8717ea07,,32c7478e,1793a828,e8b83407,9904c656
0,0,0,3,,1319,32,2,2,38,0,2,,,68fd1e64,6496eea0,74e1a23a,9a6888fb,4cf72387,7e0ccccf,81bb0302,0b153874,a73ee510,8b7e21f6,b7094596,fb8fab62,1f9d2c38,07d13a8f,08cec6f8,c6b1e1b2,e5ba7672,fba30a05,21ddcdc9,5840adea,99c09e97,,32c7478e,335a6a1e,ea9a246c,8d8eb391
0,0,1,2,6,1376,23,17,21,290,0,7,,6,5a9ed9b0,04e09220,b1ecc6c4,5dff9b29,25c83c98,7e0ccccf,8d452fe2,5b392875,a73ee510,5f50c86b,b8deab54,2436ff75,efbb2435,07d13a8f,f6b23a53,f4ead43c,3486227d,6fc84bfb,,,4f1aa25f,c9d4222a,423fab69,ded4aac9,,
0,1,3,22,18,152,44,32,47,110,1,3,,44,8cf07265,38d50e09,dd17c91c,82a61820,25c83c98,7e0ccccf,96152eb1,0b153874,a73ee510,8ea60ec5,0b5280b7,75529ad8,131341f8,07d13a8f,ee569ce2,5eea53aa,e5ba7672,582152eb,21ddcdc9,5840adea,0f78ab39,,32c7478e,cafb4e4d,001f3601,99f4f64c
0,2,1,5,,217,33,13,45,85,2,5,,,05db9164,1cfdf714,2cc1ff68,fb1d7926,4cf72387,7e0ccccf,46fff0b1,1f89b562,a73ee510,f7448958,d2467c8e,70ac7168,5774a041,b28479f6,d345b1a0,bd57f733,e5ba7672,e88ffc9d,65b79aa2,a458ea53,2c084606,,bcdee96c,fedcfba3,cb079c2d,434a7801
0,10,5,4,4,1300,8,15,7,7,1,2,0,4,05db9164,cbafb605,b009d929,c7043c4b,25c83c98,7e0ccccf,22fd02f3,5b392875,a73ee510,3b08e48b,488e8c8d,3563ab62,44af41ef,1adce6ef,4909d3b5,b688c8cc,e5ba7672,08d65fe0,21ddcdc9,5840adea,2754aaf1,,3a171ecb,3b183c5c,2bf691b1,029d11c0
0,0,-1,63,8,7489,139,1,15,127,0,1,,16,be589b51,89ddfee8,9c807595,7e6ca549,25c83c98,7e0ccccf,2f943ff5,1f89b562,a73ee510,b4c2365f,73787f82,8b625f58,72978071,07d13a8f,4df3da6b,2afc8da4,d4bb7bd8,5bb2ec8e,21ddcdc9,a458ea53,c1b2c17c,ad3062eb,3a171ecb,05ca0b7d,f0f449dd,278f1c4b
1,0,-1,4,1,1908,61,5,5,46,0,2,,1,5bfa8ab5,207b2d81,1757640a,06148e59,43b19349,7e0ccccf,12c61956,25239412,a73ee510,8f6e79bc,94d2aad8,1a69f1c0,f23a3825,07d13a8f,0c67c4ca,8075af0c,e5ba7672,395856b0,21ddcdc9,a458ea53,8e4884c0,,32c7478e,b936bfbe,001f3601,1dba9042
0,4,20,199,22,103,102,67,25,68,0,13,0,22,8cf07265,b80912da,069d54e6,c619b45b,25c83c98,7e0ccccf,42cdd679,0b153874,a73ee510,8a99abc1,4352b29b,b7a2276b,5f4de855,b28479f6,79fcb5cb,cac6d32b,8efede7f,7119e567,55dd3565,b1252a9d,7767274a,,bcdee96c,3fdb382b,e8b83407,49d68486
0,4,0,4,12,1516,57,6,16,57,0,1,,12,87552397,f0cf0024,6f67f7e5,41274cd7,4cf72387,3bf701e7,6990f900,0b153874,a73ee510,cd122c7e,75ebee06,623049e6,0c7dd611,b28479f6,e6c5b5cd,c92f3b61,e5ba7672,b04e4670,21ddcdc9,5840adea,60f6221e,,3a171ecb,43f13e8b,ea9a246c,731c3655
0,0,37,93,20,1704,512,5,21,71,0,3,0,20,05db9164,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,dda1fed2,66f29b89,a73ee510,2462946f,7f8ffe57,fb8fab62,46f42a63,b28479f6,231f3923,c6b1e1b2,e5ba7672,25935396,21ddcdc9,b1252a9d,99c09e97,ad3062eb,3a171ecb,335a6a1e,001f3601,d15c0cc8
0,0,128,3,3,1549,74,2,6,56,0,1,,3,05db9164,a0e12995,36fd55fc,6c8b7a91,25c83c98,7e0ccccf,61beb1aa,5b392875,a73ee510,c6c8271d,81a23494,aa8ff44a,3796b047,b28479f6,83763c20,5ea2b4b1,07c540c4,1616f155,21ddcdc9,5840adea,2b297614,,32c7478e,3e44ff4a,9b3e8820,99f4f64c
1,,18,1,,1171160,,0,0,0,,0,,,05db9164,38a947a1,517bfe1c,1ceec30c,43b19349,fe6b92e5,fd8ca9eb,5b392875,7cc72ec2,61efb79c,0ad37b4b,c504cddb,f9d99d81,b28479f6,033862ee,38e9704f,e5ba7672,c04654d0,,,f52f289f,c9d4222a,85d5a995,e7d518ab,,
0,,2,2,,4381,0,25,0,8,,3,,,05db9164,ef69887a,47488104,f8ad9ab7,4cf72387,,0d21cab2,0b153874,a73ee510,603ff749,1ad9245a,bcd34efa,b96c41d3,b28479f6,902a109f,b28e87ff,e5ba7672,4bcc9449,55dd3565,5840adea,59d37421,,32c7478e,273fd7fd,47907db5,d7fc74d8
